
 Array DELTA_I
 -------------
  365 -  366: ( 2.2378914157501D+00, 0.0000000000000D+00)  ( 2.2483708599414D+00, 0.0000000000000D+00)  
  367 -  368: ( 2.2587882456974D+00, 0.0000000000000D+00)  ( 2.2691437674370D+00, 0.0000000000000D+00)  
  369 -  370: ( 2.2794376181593D+00, 0.0000000000000D+00)  ( 2.2896699894520D+00, 0.0000000000000D+00)  
  371 -  372: ( 2.2998410714995D+00, 0.0000000000000D+00)  ( 2.3099510530916D+00, 0.0000000000000D+00)  
  373 -  374: ( 2.3200001216316D+00, 0.0000000000000D+00)  ( 2.3299884631433D+00, 0.0000000000000D+00)  
  375 -  376: ( 2.3399162622810D+00, 0.0000000000000D+00)  ( 2.3497837023353D+00, 0.0000000000000D+00)  
  377 -  378: ( 2.3595909652428D+00, 0.0000000000000D+00)  ( 2.3693382315925D+00, 0.0000000000000D+00)  
  379 -  380: ( 2.3790256806343D+00, 0.0000000000000D+00)  ( 2.3886534902861D+00, 0.0000000000000D+00)  
  381 -  382: ( 2.3982218371421D+00, 0.0000000000000D+00)  ( 2.4077308964797D+00, 0.0000000000000D+00)  
  383 -  384: ( 2.4171808422671D+00, 0.0000000000000D+00)  ( 2.4265718471707D+00, 0.0000000000000D+00)  
  385 -  386: ( 2.4359040825627D+00, 0.0000000000000D+00)  ( 2.4451777185274D+00, 0.0000000000000D+00)  
  387 -  388: ( 2.4543929238699D+00, 0.0000000000000D+00)  ( 2.4635498661217D+00, 0.0000000000000D+00)  
  389 -  390: ( 2.4726487115485D+00, 0.0000000000000D+00)  ( 2.4816896251571D+00, 0.0000000000000D+00)  
  391 -  392: ( 2.4906727707025D+00, 0.0000000000000D+00)  ( 2.4995983106941D+00, 0.0000000000000D+00)  
  393 -  394: ( 2.5084664064031D+00, 0.0000000000000D+00)  ( 2.5172772178693D+00, 0.0000000000000D+00)  
  395 -  396: ( 2.5260309039073D+00, 0.0000000000000D+00)  ( 2.5347276221128D+00, 0.0000000000000D+00)  
  397 -  398: ( 2.5433675288706D+00, 0.0000000000000D+00)  ( 2.5519507793596D+00, 0.0000000000000D+00)  
  399 -  400: ( 2.5604775275596D+00, 0.0000000000000D+00)  ( 2.5689479262582D+00, 0.0000000000000D+00)  
  401 -  402: ( 2.5773621270566D+00, 0.0000000000000D+00)  ( 2.5857202803759D+00, 0.0000000000000D+00)  
  403 -  404: ( 2.5940225354634D+00, 0.0000000000000D+00)  ( 2.6022690403987D+00, 0.0000000000000D+00)  
  405 -  406: ( 2.6104599420998D+00, 0.0000000000000D+00)  ( 2.6185953863291D+00, 0.0000000000000D+00)  
  407 -  408: ( 2.6266755176992D+00, 0.0000000000000D+00)  ( 2.6347004796791D+00, 0.0000000000000D+00)  
  409 -  410: ( 2.6426704145998D+00, 0.0000000000000D+00)  ( 2.6505854636604D+00, 0.0000000000000D+00)  
  411 -  412: ( 2.6584457669332D+00, 0.0000000000000D+00)  ( 2.6662514633706D+00, 0.0000000000000D+00)  
  413 -  414: ( 2.6740026908092D+00, 0.0000000000000D+00)  ( 2.6816995859766D+00, 0.0000000000000D+00)  
  415 -  416: ( 2.6893422844963D+00, 0.0000000000000D+00)  ( 2.6969309208932D+00, 0.0000000000000D+00)  
  417 -  418: ( 2.7044656285996D+00, 0.0000000000000D+00)  ( 2.7119465399598D+00, 0.0000000000000D+00)  
  419 -  420: ( 2.7193737862360D+00, 0.0000000000000D+00)  ( 2.7267474976132D+00, 0.0000000000000D+00)  
  421 -  422: ( 2.7340678032046D+00, 0.0000000000000D+00)  ( 2.7413348310567D+00, 0.0000000000000D+00)  
  423 -  424: ( 2.7485487081545D+00, 0.0000000000000D+00)  ( 2.7557095604267D+00, 0.0000000000000D+00)  
  425 -  426: ( 2.7628175127502D+00, 0.0000000000000D+00)  ( 2.7698726889557D+00, 0.0000000000000D+00)  
  427 -  428: ( 2.7768752118324D+00, 0.0000000000000D+00)  ( 2.7838252031325D+00, 0.0000000000000D+00)  
  429 -  430: ( 2.7907227835770D+00, 0.0000000000000D+00)  ( 2.7975680728589D+00, 0.0000000000000D+00)  
  431 -  432: ( 2.8043611896498D+00, 0.0000000000000D+00)  ( 2.8111022516033D+00, 0.0000000000000D+00)  
  433 -  434: ( 2.8177913753600D+00, 0.0000000000000D+00)  ( 2.8244286765521D+00, 0.0000000000000D+00)  
  435 -  436: ( 2.8310142698082D+00, 0.0000000000000D+00)  ( 2.8375482687573D+00, 0.0000000000000D+00)  
  437 -  438: ( 2.8440307860340D+00, 0.0000000000000D+00)  ( 2.8504619332820D+00, 0.0000000000000D+00)  
  439 -  440: ( 2.8568418211591D+00, 0.0000000000000D+00)  ( 2.8631705593415D+00, 0.0000000000000D+00)  
  441 -  442: ( 2.8694482565279D+00, 0.0000000000000D+00)  ( 2.8756750204438D+00, 0.0000000000000D+00)  
  443 -  444: ( 2.8818509578457D+00, 0.0000000000000D+00)  ( 2.8879761745256D+00, 0.0000000000000D+00)  
  445 -  446: ( 2.8940507753141D+00, 0.0000000000000D+00)  ( 2.9000748640859D+00, 0.0000000000000D+00)  
  447 -  448: ( 2.9060485437625D+00, 0.0000000000000D+00)  ( 2.9119719163173D+00, 0.0000000000000D+00)  
  449 -  450: ( 2.9178450827789D+00, 0.0000000000000D+00)  ( 2.9236681432347D+00, 0.0000000000000D+00)  
  451 -  452: ( 2.9294411968360D+00, 0.0000000000000D+00)  ( 2.9351643418006D+00, 0.0000000000000D+00)  
